,ontology,failed,failed_repair,steps,time,calls,iic_mcs,iic_remove,inf_mcs,inf_weakening,inf_remove
1174,falls,False,False,1.0,720.0,1079.0,0.0,0.5,157.0,132.0,132.0
1175,falls,False,False,1.0,788.0,1008.0,0.14285714285714285,1.0,400.0,310.0,286.0
1176,falls,False,False,1.0,693.0,1008.0,0.5,0.5,135.0,135.0,135.0
1177,falls,False,False,1.0,756.0,1005.0,1.0,1.0,136.0,164.0,162.0
1178,falls,False,False,1.0,783.0,888.0,0.5,1.0,194.0,194.0,144.0
1179,falls,False,False,1.0,714.0,1035.0,0.06896551724137931,0.5,283.0,158.0,158.0
1180,falls,False,False,1.0,795.0,1007.0,0.0,0.5,465.0,287.0,287.0
1181,falls,False,False,1.0,753.0,954.0,1.0,1.0,160.0,184.0,160.0
1182,falls,False,False,1.0,839.0,913.0,0.12244897959183673,1.0,410.0,373.0,369.0
1183,falls,False,False,1.0,726.0,960.0,0.24242424242424243,1.0,236.0,219.0,210.0
1184,falls,False,False,1.0,675.0,1046.0,0.06896551724137931,1.0,149.0,124.0,122.0
1185,falls,False,False,1.0,688.0,1030.0,0.5,0.5,133.0,133.0,133.0
1186,falls,False,False,3.0,1203.0,2028.0,0.5180180180180181,0.5,440.0,448.0,448.0
1187,falls,False,False,1.0,657.0,1078.0,0.5,0.5,120.0,120.0,120.0
1188,falls,False,False,1.0,677.0,1144.0,0.034482758620689655,0.5,156.0,129.0,129.0
1189,falls,False,False,3.0,1157.0,2031.0,0.484472049689441,1.0,371.0,366.0,309.0
1190,falls,False,False,1.0,760.0,725.0,1.0,1.0,316.0,324.0,316.0
1191,falls,False,False,1.0,784.0,1159.0,0.2727272727272727,0.4444444444444444,209.0,184.0,188.0
1192,falls,False,False,1.0,692.0,932.0,0.0,0.5,160.0,133.0,133.0
1193,falls,False,False,1.0,823.0,860.0,1.0,1.0,404.0,446.0,404.0
1194,falls,False,False,1.0,832.0,1207.0,0.2222222222222222,0.5,307.0,277.0,277.0
1195,falls,False,False,1.0,731.0,1096.0,0.5,1.0,181.0,181.0,156.0
1196,falls,False,False,2.0,992.0,1618.0,0.08974358974358974,1.0,243.0,179.0,176.0
1197,falls,False,False,2.0,988.0,1853.0,0.03289473684210526,0.03289473684210526,352.0,210.0,352.0
1198,falls,False,False,1.0,680.0,943.0,1.0,0.0,173.0,175.0,199.0
1199,falls,False,False,1.0,695.0,1191.0,0.034482758620689655,0.5,152.0,125.0,125.0
1200,falls,False,False,2.0,1003.0,1570.0,0.1875,1.0,459.0,439.0,296.0
1201,falls,False,False,1.0,714.0,1057.0,1.0,0.5,157.0,182.0,182.0
1202,falls,False,False,1.0,806.0,750.0,0.5,0.896551724137931,180.0,180.0,157.0
1203,falls,False,False,1.0,726.0,992.0,0.04580152671755725,1.0,284.0,165.0,160.0
1204,falls,False,False,5.0,1685.0,4087.0,0.9139784946236559,0.9436619718309859,204.0,512.0,260.0
1205,falls,False,False,2.0,807.0,1447.0,0.5,0.5,124.0,124.0,124.0
1206,falls,False,False,1.0,981.0,1143.0,0.5,0.5,491.0,491.0,491.0
1207,falls,False,False,2.0,981.0,1667.0,0.04,0.5,256.0,187.0,187.0
1208,falls,False,False,5.0,1613.0,3695.0,0.005952380952380952,1.0,372.0,206.0,178.0
1209,falls,False,False,6.0,2025.0,3774.0,1.0,1.0,294.0,418.0,395.0
1210,falls,False,False,1.0,698.0,895.0,0.5,1.0,258.0,258.0,233.0
1211,falls,False,False,2.0,829.0,1269.0,0.0,1.0,196.0,172.0,171.0
1212,falls,False,False,1.0,695.0,1035.0,0.02666666666666667,1.0,232.0,161.0,152.0
1213,falls,False,False,3.0,1209.0,1871.0,0.6213592233009708,1.0,369.0,419.0,317.0
1214,falls,False,False,1.0,776.0,918.0,0.0,1.0,353.0,318.0,304.0
1215,falls,False,False,1.0,797.0,856.0,0.9629629629629629,0.5,245.0,270.0,270.0
1216,falls,False,False,1.0,687.0,902.0,0.5,0.5,202.0,202.0,202.0
1217,falls,False,False,2.0,1027.0,1547.0,0.1744186046511628,1.0,395.0,339.0,331.0
1218,falls,False,False,2.0,1101.0,1757.0,1.0,1.0,309.0,385.0,320.0
1219,falls,False,False,1.0,710.0,1002.0,0.5,0.5,175.0,175.0,175.0
1220,falls,False,False,1.0,709.0,986.0,0.03571428571428571,0.5,152.0,126.0,126.0
1221,falls,False,False,2.0,1036.0,1662.0,1.0,1.0,222.0,260.0,222.0
1222,falls,False,False,1.0,781.0,1074.0,1.0,0.0,202.0,257.0,397.0
1223,falls,False,False,4.0,1696.0,3120.0,0.8,0.9398907103825137,554.0,683.0,522.0
1224,falls,False,False,1.0,728.0,1186.0,0.038461538461538464,1.0,148.0,124.0,122.0
1225,falls,False,False,1.0,707.0,770.0,0.0,1.0,380.0,271.0,263.0
1226,falls,False,False,1.0,719.0,1132.0,0.5882352941176471,1.0,189.0,198.0,170.0
1227,falls,False,False,2.0,1139.0,1570.0,0.5,0.5,562.0,562.0,562.0
1228,falls,False,False,2.0,805.0,1325.0,0.1875,1.0,148.0,128.0,125.0
1229,falls,False,False,3.0,1261.0,3384.0,0.009009009009009009,0.5,327.0,218.0,218.0
1230,falls,False,False,2.0,893.0,1559.0,1.0,1.0,123.0,131.0,129.0
1231,falls,False,False,1.0,780.0,1053.0,0.5,0.5681818181818182,424.0,424.0,394.0
1232,falls,False,False,1.0,700.0,931.0,1.0,1.0,169.0,171.0,169.0
1233,falls,False,False,1.0,759.0,921.0,0.5,1.0,380.0,380.0,239.0
1234,falls,False,False,1.0,671.0,1038.0,0.0,1.0,152.0,127.0,125.0
1235,falls,False,False,1.0,713.0,973.0,1.0,1.0,131.0,133.0,131.0
1236,falls,False,False,1.0,815.0,1049.0,0.4759493670886076,1.0,450.0,431.0,366.0
1237,falls,False,False,1.0,711.0,925.0,0.0,1.0,181.0,159.0,154.0
1238,falls,False,False,1.0,715.0,836.0,0.4418604651162791,1.0,171.0,166.0,151.0
1239,falls,False,False,1.0,706.0,1005.0,0.006802721088435374,0.5,305.0,160.0,160.0
1240,falls,False,False,1.0,846.0,911.0,0.0,0.7368421052631579,472.0,353.0,326.0
1241,falls,False,False,1.0,708.0,1077.0,0.68,1.0,149.0,176.0,140.0
1242,falls,False,False,1.0,746.0,945.0,1.0,0.0,135.0,160.0,375.0
1243,falls,False,False,3.0,1252.0,2066.0,1.0,1.0,418.0,427.0,418.0
1244,falls,False,False,1.0,732.0,1004.0,0.5333333333333333,1.0,208.0,211.0,191.0
1245,falls,False,False,1.0,790.0,1062.0,0.0,1.0,213.0,192.0,188.0
1246,falls,False,False,1.0,837.0,1124.0,1.0,1.0,365.0,394.0,365.0
1247,falls,False,False,1.0,705.0,1046.0,0.24242424242424243,1.0,175.0,158.0,149.0
1248,falls,False,False,4.0,1415.0,2639.0,0.6,1.0,352.0,362.0,351.0
1249,falls,False,False,1.0,730.0,1055.0,1.0,1.0,149.0,153.0,149.0
1250,falls,False,False,1.0,707.0,787.0,0.0,0.0,237.0,191.0,237.0
1251,falls,False,False,1.0,806.0,1115.0,1.0,1.0,172.0,196.0,172.0
1252,falls,False,False,1.0,802.0,1113.0,1.0,1.0,162.0,190.0,162.0
1253,falls,False,False,1.0,706.0,861.0,1.0,1.0,196.0,198.0,196.0
1254,falls,False,False,3.0,1307.0,2387.0,1.0,1.0,332.0,407.0,384.0
1255,falls,False,False,4.0,1381.0,2657.0,0.5,0.0,293.0,293.0,295.0
1256,falls,False,False,1.0,785.0,1060.0,0.373134328358209,1.0,347.0,296.0,255.0
1257,falls,False,False,1.0,694.0,850.0,1.0,1.0,242.0,245.0,242.0
1258,falls,False,False,1.0,764.0,807.0,0.0,0.0,210.0,184.0,210.0
1259,falls,False,False,2.0,983.0,1545.0,0.84375,0.9152542372881356,169.0,191.0,142.0
1260,falls,False,False,1.0,796.0,968.0,0.43272727272727274,1.0,466.0,429.0,376.0
1261,falls,False,False,3.0,1201.0,2042.0,0.1891891891891892,1.0,217.0,171.0,167.0
1262,falls,False,False,2.0,983.0,1381.0,1.0,1.0,165.0,168.0,165.0
1263,falls,False,False,1.0,755.0,1052.0,0.2,1.0,245.0,227.0,223.0
1264,falls,False,False,1.0,735.0,998.0,1.0,1.0,138.0,199.0,175.0
1265,falls,False,False,1.0,824.0,1018.0,0.9869281045751634,0.5,266.0,415.0,415.0
1266,falls,False,False,1.0,705.0,953.0,0.026490066225165563,1.0,286.0,143.0,137.0
1267,falls,False,False,1.0,745.0,848.0,1.0,1.0,195.0,220.0,195.0
1268,falls,True,False,,,,,,,,
1269,falls,True,True,,,,,,,,
1270,falls,True,False,,,,,,,,
1271,falls,True,True,,,,,,,,
1272,falls,True,False,,,,,,,,
1273,falls,True,False,,,,,,,,
1274,falls,True,False,,,,,,,,
1275,falls,True,False,,,,,,,,
1276,fo,False,False,1.0,763.0,964.0,0.5,0.5,1057.0,1057.0,1057.0
1277,fo,False,False,1.0,766.0,831.0,0.5531914893617021,0.056179775280898875,857.0,862.0,941.0
1278,fo,False,False,1.0,834.0,904.0,0.9139240506329114,0.03125,700.0,1027.0,1057.0
1279,fo,False,False,1.0,753.0,872.0,0.00881057268722467,0.007782101167315175,1027.0,804.0,1057.0
1280,fo,False,False,1.0,796.0,769.0,0.9965095986038395,0.9965095986038395,458.0,1027.0,458.0
1281,fo,False,False,1.0,845.0,852.0,0.9306930693069307,0.5,796.0,1057.0,1057.0
1282,fo,False,False,2.0,829.0,1429.0,0.012773722627737226,0.7767857142857143,1057.0,523.0,461.0
1283,fo,False,False,1.0,942.0,841.0,0.5,0.5,1057.0,1057.0,1057.0
1284,fo,False,False,2.0,971.0,1380.0,0.5,0.5,1057.0,1057.0,1057.0
1285,fo,False,False,1.0,1338.0,1303.0,1.0,0.5,880.0,1057.0,1057.0
1286,fo,False,False,1.0,827.0,777.0,0.96875,0.9915254237288136,1027.0,1057.0,825.0
1287,fo,False,False,1.0,800.0,768.0,0.9716981132075472,0.96875,857.0,1057.0,1027.0
1288,fo,False,False,2.0,1307.0,2040.0,0.875,0.03278688524590164,922.0,970.0,1027.0
1289,fo,False,False,1.0,666.0,605.0,0.041666666666666664,0.023529411764705882,1027.0,895.0,1057.0
1290,fo,False,False,1.0,984.0,954.0,0.9276315789473685,0.5,797.0,1057.0,1057.0
1291,fo,False,False,2.0,1060.0,1492.0,0.5,0.5,1057.0,1057.0,1057.0
1292,fo,False,False,1.0,731.0,729.0,0.972027972027972,0.5,922.0,1057.0,1057.0
1293,fo,False,False,1.0,748.0,782.0,0.5,0.5,1057.0,1057.0,1057.0
1294,fo,False,False,4.0,2953.0,4634.0,0.8591549295774648,0.5,729.0,780.0,780.0
1295,fo,False,False,1.0,668.0,625.0,0.050980392156862744,0.5,1027.0,569.0,569.0
1296,fo,False,False,1.0,721.0,816.0,0.9919191919191919,0.5,540.0,1027.0,1027.0
1297,fo,False,False,1.0,700.0,709.0,0.958041958041958,0.5,664.0,1057.0,1057.0
1298,fo,False,False,1.0,983.0,1074.0,0.96875,0.5,1027.0,1057.0,1057.0
1299,fo,False,False,3.0,1376.0,2452.0,1.0,0.75,863.0,875.0,827.0
1300,fo,False,False,2.0,1161.0,1879.0,0.9406528189910979,0.5,760.0,1057.0,1057.0
1301,fo,False,False,1.0,676.0,812.0,0.03125,0.03125,1057.0,1027.0,1057.0
1302,fo,False,False,1.0,1026.0,1070.0,0.5,0.5,1027.0,1027.0,1027.0
1303,fo,False,False,2.0,1474.0,1795.0,0.0,0.0,1057.0,1026.0,1057.0
1304,fo,False,False,1.0,745.0,897.0,0.38333333333333336,0.5,537.0,467.0,467.0
1305,fo,False,False,1.0,794.0,727.0,0.9745762711864406,0.5,945.0,1057.0,1057.0
1306,fo,False,False,1.0,844.0,790.0,0.7456140350877193,0.7456140350877193,515.0,571.0,515.0
1307,fo,False,False,2.0,1131.0,1478.0,0.9795918367346939,0.5,869.0,1057.0,1057.0
1308,fo,False,False,3.0,1093.0,1684.0,0.717948717948718,0.013422818791946308,895.0,912.0,1057.0
1309,fo,False,False,1.0,974.0,929.0,0.9655172413793104,,949.0,1057.0,
1310,fo,False,False,1.0,701.0,701.0,0.9679144385026738,0.5,882.0,1057.0,1057.0
1311,fo,False,False,1.0,812.0,996.0,0.9698795180722891,0.5,901.0,1057.0,1057.0
1312,fo,False,False,2.0,891.0,1138.0,0.9647058823529412,0.03125,869.0,1027.0,1057.0
1313,fo,False,False,2.0,892.0,1027.0,0.5,0.003875968992248062,515.0,515.0,1027.0
1314,fo,False,False,1.0,841.0,836.0,0.03125,0.03125,1057.0,1027.0,1057.0
1315,fo,False,False,1.0,674.0,608.0,0.00975609756097561,0.00851063829787234,1027.0,826.0,1057.0
1316,fo,False,False,1.0,783.0,746.0,0.5,0.5,1057.0,1057.0,1057.0
1317,fo,False,False,2.0,1219.0,1526.0,0.9698795180722891,0.5,901.0,1057.0,1057.0
1318,fo,False,False,1.0,680.0,646.0,0.96875,0.5,1027.0,1057.0,1057.0
1319,fo,False,False,3.0,1609.0,2807.0,0.04712041884816754,0.04712041884816754,1057.0,711.0,1057.0
1320,fo,False,False,1.0,831.0,876.0,0.967741935483871,0.5,999.0,1057.0,1057.0
1321,fo,False,False,1.0,988.0,916.0,0.5,,1027.0,1027.0,
1322,fo,False,False,1.0,1041.0,868.0,0.9679144385026738,,882.0,1057.0,
1323,fo,False,False,3.0,1811.0,2287.0,0.02197802197802198,0.02197802197802198,1057.0,970.0,1057.0
1324,fo,False,False,1.0,872.0,766.0,0.5,0.5,1057.0,1057.0,1057.0
1325,fo,False,False,3.0,1802.0,2659.0,0.9660194174757282,0.5,865.0,1057.0,1057.0
1326,fo,False,False,1.0,679.0,635.0,0.5,0.5,1057.0,1057.0,1057.0
1327,fo,False,False,1.0,652.0,778.0,0.9967266775777414,0.5,420.0,1027.0,1027.0
1328,fo,False,False,1.0,967.0,850.0,0.9666666666666667,0.9642857142857143,973.0,1057.0,927.0
1329,fo,False,False,2.0,1080.0,1563.0,0.584,0.5,783.0,846.0,846.0
1330,fo,False,False,6.0,2843.0,5290.0,0.5,0.5,1057.0,1057.0,1057.0
1331,fo,False,False,1.0,765.0,766.0,0.5,0.5,1057.0,1057.0,1057.0
1332,fo,False,False,1.0,767.0,823.0,0.9698795180722891,0.5,901.0,1057.0,1057.0
1333,fo,False,False,1.0,730.0,641.0,0.96875,0.5,1027.0,1057.0,1057.0
1334,fo,False,False,1.0,706.0,670.0,0.0378619153674833,0.0378619153674833,1057.0,642.0,1057.0
1335,fo,False,False,1.0,781.0,791.0,0.978021978021978,0.5,970.0,1057.0,1057.0
1336,fo,False,False,1.0,1085.0,961.0,0.9642857142857143,0.5,927.0,1057.0,1057.0
1337,fo,False,False,3.0,1402.0,2497.0,0.9695652173913043,0.9695652173913043,841.0,1057.0,841.0
1338,fo,False,False,1.0,748.0,698.0,0.9820627802690582,0.5,842.0,1057.0,1057.0
1339,fo,False,False,1.0,752.0,682.0,0.9901960784313726,0.96875,857.0,1057.0,1027.0
1340,fo,False,False,1.0,764.0,850.0,0.5,0.17142857142857143,890.0,890.0,913.0
1341,fo,False,False,2.0,2296.0,2263.0,0.5,,1057.0,1057.0,
1342,fo,False,False,1.0,659.0,680.0,0.9956011730205279,0.5,381.0,1057.0,1057.0
1343,fo,False,False,1.0,1190.0,1272.0,0.96875,0.5,1027.0,1057.0,1057.0
1344,fo,False,False,1.0,984.0,905.0,0.972027972027972,0.5,922.0,1057.0,1057.0
1345,fo,False,False,1.0,823.0,865.0,0.00954653937947494,1.0,1027.0,616.0,588.0
1346,fo,False,False,2.0,1255.0,1958.0,0.9498525073746312,0.5,752.0,1057.0,1057.0
1347,fo,False,False,1.0,781.0,823.0,0.9666666666666667,,973.0,1057.0,
1348,fo,False,False,2.0,1801.0,2329.0,0.9467213114754098,0.0,808.0,1026.0,1057.0
1349,fo,False,False,1.0,941.0,837.0,0.9251700680272109,,807.0,1057.0,
1350,fo,False,False,2.0,1261.0,1742.0,0.5,0.5,1057.0,1057.0,1057.0
1351,fo,False,False,1.0,696.0,635.0,0.96875,0.9967266775777414,1027.0,1057.0,450.0
1352,fo,False,False,2.0,1601.0,1952.0,0.96875,,1027.0,1057.0,
1353,fo,False,False,2.0,971.0,1621.0,0.0,0.9320388349514563,1057.0,996.0,462.0
1354,fo,False,False,1.0,887.0,862.0,0.967741935483871,0.5,999.0,1057.0,1057.0
1355,fo,False,False,1.0,969.0,1227.0,0.845679012345679,0.8780487804878049,837.0,949.0,918.0
1356,fo,False,False,2.0,1177.0,1584.0,0.9679144385026738,0.9660194174757282,882.0,1057.0,865.0
1357,fo,False,False,1.0,712.0,914.0,0.5,0.5,1057.0,1057.0,1057.0
1358,fo,False,False,1.0,805.0,845.0,0.9629629629629629,0.5,907.0,1057.0,1057.0
1359,fo,False,False,1.0,732.0,650.0,0.01507537688442211,1.0,999.0,806.0,474.0
1360,fo,False,False,1.0,766.0,736.0,0.9964221824686941,0.5,502.0,1057.0,1057.0
1361,fo,False,False,2.0,1274.0,1950.0,0.9679144385026738,0.5,882.0,1057.0,1057.0
1362,fo,False,False,3.0,1354.0,2348.0,0.8734939759036144,0.0,778.0,1026.0,1057.0
1363,fo,False,False,1.0,953.0,849.0,0.5,0.96875,1057.0,1057.0,1027.0
1364,fo,False,False,2.0,938.0,1219.0,0.96875,0.9698795180722891,1027.0,1057.0,901.0
1365,fo,False,False,8.0,4799.0,6348.0,0.5,0.5,1057.0,1057.0,1057.0
1366,fo,False,False,1.0,801.0,903.0,0.5,0.5,1057.0,1057.0,1057.0
1367,fo,False,False,2.0,1324.0,1427.0,0.5,0.5,1057.0,1057.0,1057.0
1368,fo,False,False,1.0,694.0,766.0,0.9958246346555324,0.9916247906197655,582.0,1057.0,470.0
1369,fo,False,False,2.0,1206.0,1506.0,0.5,0.5,1057.0,1057.0,1057.0
1370,fo,False,False,1.0,1524.0,1090.0,0.5,0.5,1057.0,1057.0,1057.0
1371,fo,False,False,1.0,923.0,906.0,0.5,0.9795918367346939,1057.0,1057.0,869.0
1372,fo,False,False,1.0,1081.0,1017.0,0.96875,0.5,1027.0,1057.0,1057.0
1373,fo,False,False,2.0,1662.0,2008.0,0.9342560553633218,0.5,806.0,1057.0,1057.0
1374,fo,False,False,2.0,1279.0,1687.0,0.5,0.5,1057.0,1057.0,1057.0
1375,fo,False,False,1.0,792.0,884.0,0.9120879120879121,1.0,895.0,970.0,941.0
1376,fo,True,False,,,,,,,,
1377,fo,True,False,,,,,,,,
1378,fo,True,False,,,,,,,,
1379,fo,True,True,,,,,,,,
1380,fo,True,True,,,,,,,,
1381,fo,True,True,,,,,,,,
1382,fo,True,True,,,,,,,,
1383,fo,True,True,,,,,,,,
1384,fo,True,True,,,,,,,,
1385,fo,True,True,,,,,,,,
1386,fo,True,False,,,,,,,,
1387,fo,True,False,,,,,,,,
1388,fo,True,False,,,,,,,,
1389,fo,True,False,,,,,,,,
1390,fo,True,False,,,,,,,,
1391,fo,True,False,,,,,,,,
1392,fo,True,False,,,,,,,,
1393,fo,True,False,,,,,,,,
1394,fo,True,False,,,,,,,,
1395,fo,True,False,,,,,,,,
1396,fo,True,False,,,,,,,,
1397,fo,True,True,,,,,,,,
1398,fo,True,False,,,,,,,,
1399,fo,True,True,,,,,,,,
1400,fo,True,False,,,,,,,,
1401,fo,True,True,,,,,,,,
1402,fo,True,True,,,,,,,,
1403,fo,True,False,,,,,,,,
1404,fo,True,True,,,,,,,,
1405,fo,True,False,,,,,,,,
1406,fo,True,False,,,,,,,,
1407,fo,True,False,,,,,,,,
1408,fo,True,False,,,,,,,,
1409,fo,True,True,,,,,,,,
1410,fo,True,False,,,,,,,,
1411,fo,True,True,,,,,,,,
1412,fo,True,False,,,,,,,,
1413,fo,True,False,,,,,,,,
1414,fo,True,False,,,,,,,,
1415,fo,True,True,,,,,,,,
1416,fo,True,False,,,,,,,,
1417,fo,True,False,,,,,,,,
1418,fo,True,True,,,,,,,,
1419,fo,True,False,,,,,,,,
1420,fo,True,True,,,,,,,,
1421,fo,True,False,,,,,,,,
1422,fo,True,False,,,,,,,,
1423,fo,True,False,,,,,,,,
1424,fo,True,True,,,,,,,,
1425,fo,True,True,,,,,,,,
1426,fo,True,False,,,,,,,,
1427,fo,True,False,,,,,,,,
1428,fo,True,True,,,,,,,,
1429,fo,True,False,,,,,,,,
1430,fo,True,True,,,,,,,,
1431,fo,True,True,,,,,,,,
1432,fo,True,True,,,,,,,,
1433,fo,True,True,,,,,,,,
1434,fo,True,True,,,,,,,,
1435,fo,True,False,,,,,,,,
1436,fo,True,False,,,,,,,,
1437,fo,True,True,,,,,,,,
1438,fo,True,True,,,,,,,,
1439,fo,True,True,,,,,,,,
1440,fo,True,False,,,,,,,,
1441,fo,True,False,,,,,,,,
1442,fo,True,False,,,,,,,,
1443,fo,True,False,,,,,,,,
1444,fo,True,False,,,,,,,,
1445,fo,True,False,,,,,,,,
1446,fo,True,False,,,,,,,,
1447,fo,True,True,,,,,,,,
1448,fo,True,False,,,,,,,,
1449,fo,True,False,,,,,,,,
1450,fo,True,True,,,,,,,,
1451,fo,True,False,,,,,,,,
1452,fo,True,False,,,,,,,,
1453,fo,True,True,,,,,,,,
1454,fo,True,True,,,,,,,,
1455,fo,True,True,,,,,,,,
1456,fo,True,False,,,,,,,,
1457,fo,True,True,,,,,,,,
1458,fo,True,True,,,,,,,,
1459,fo,True,False,,,,,,,,
1460,fo,True,False,,,,,,,,
1461,fo,True,False,,,,,,,,
1462,fo,True,False,,,,,,,,
1463,fo,True,False,,,,,,,,
1464,fo,True,True,,,,,,,,
1465,fo,True,True,,,,,,,,
1466,fo,True,False,,,,,,,,
1467,fo,True,False,,,,,,,,
1468,fo,True,True,,,,,,,,
1469,fo,True,False,,,,,,,,
1470,fo,True,True,,,,,,,,
1471,fo,True,False,,,,,,,,
1472,fo,True,False,,,,,,,,
1473,fo,True,True,,,,,,,,
1474,fo,True,True,,,,,,,,
1475,fo,True,True,,,,,,,,
1476,fo,True,False,,,,,,,,
1477,fo,True,False,,,,,,,,
1478,fo,True,False,,,,,,,,
1479,fo,True,False,,,,,,,,
1480,fo,True,True,,,,,,,,
1481,fo,True,False,,,,,,,,
1482,fo,True,False,,,,,,,,
1483,fo,True,True,,,,,,,,
1484,fo,True,False,,,,,,,,
1485,fo,True,False,,,,,,,,
1486,fo,True,False,,,,,,,,
1487,fo,True,True,,,,,,,,
1488,fo,True,False,,,,,,,,
1489,fo,True,True,,,,,,,,
1490,fo,True,False,,,,,,,,
1491,fo,True,True,,,,,,,,
1492,fo,True,False,,,,,,,,
1493,fo,True,False,,,,,,,,
1494,fo,True,False,,,,,,,,
1495,fo,True,True,,,,,,,,
1496,fo,True,True,,,,,,,,
1497,fo,True,True,,,,,,,,
1498,fo,True,True,,,,,,,,
1499,fo,True,False,,,,,,,,
1500,fo,True,False,,,,,,,,
1501,fo,True,False,,,,,,,,
1502,fo,True,False,,,,,,,,
1503,fo,True,False,,,,,,,,
1504,fo,True,False,,,,,,,,
1505,fo,True,False,,,,,,,,
1506,fo,True,False,,,,,,,,
1507,fo,True,True,,,,,,,,
1508,fo,True,True,,,,,,,,
1509,fo,True,False,,,,,,,,
1510,fo,True,True,,,,,,,,
1511,fo,True,False,,,,,,,,
1512,fo,True,False,,,,,,,,
1513,fo,True,False,,,,,,,,
1514,fo,True,True,,,,,,,,
1515,fo,True,False,,,,,,,,
1516,fo,True,False,,,,,,,,
1517,fo,True,False,,,,,,,,
1518,fo,True,False,,,,,,,,
1519,fo,True,False,,,,,,,,
1520,fo,True,True,,,,,,,,
1521,fo,True,False,,,,,,,,
1522,fo,True,True,,,,,,,,
1523,fo,True,True,,,,,,,,
1524,fo,True,False,,,,,,,,
1525,fo,True,True,,,,,,,,
1526,fo,True,False,,,,,,,,
1527,fo,True,True,,,,,,,,
1528,fo,True,True,,,,,,,,
1529,fo,True,False,,,,,,,,
1530,fo,True,False,,,,,,,,
1531,fo,True,True,,,,,,,,
1532,fo,True,False,,,,,,,,
1533,fo,True,True,,,,,,,,
1534,fo,True,False,,,,,,,,
1535,fo,True,False,,,,,,,,
1536,fo,True,False,,,,,,,,
1537,fo,True,False,,,,,,,,
1538,fo,True,False,,,,,,,,
1539,fo,True,True,,,,,,,,
1540,fo,True,True,,,,,,,,
1541,gbm,False,False,1.0,2576.0,6503.0,0.5,0.5,8160.0,8160.0,8160.0
1542,gbm,False,False,3.0,4630.0,8878.0,0.7034482758620689,0.9261213720316622,7457.0,7516.0,6547.0
1543,gbm,False,False,1.0,2920.0,7432.0,0.5471014492753623,0.5860927152317881,6627.0,6679.0,6575.0
1544,gbm,False,False,1.0,1913.0,11497.0,0.07266146993318486,0.43333333333333335,7558.0,4488.0,4536.0
1545,gbm,False,False,1.0,2194.0,5133.0,0.0018501387604070306,0.9353846153846154,5592.0,3438.0,3155.0
1546,gbm,False,False,2.0,3568.0,8664.0,0.4257246376811594,0.2978723404255319,7746.0,7664.0,7721.0
1547,gbm,False,False,3.0,4597.0,10820.0,0.5,0.2159090909090909,5852.0,5852.0,6002.0
1548,gbm,False,False,2.0,3272.0,7212.0,0.0026343519494204425,0.0,6151.0,4263.0,6308.0
1549,gbm,False,False,1.0,1968.0,1709.0,0.3781818181818182,0.5,5051.0,4917.0,4917.0
1550,gbm,False,False,1.0,3036.0,6024.0,0.6030805687203792,1.0,6738.0,7086.0,7039.0
1551,gbm,False,False,4.0,5094.0,12602.0,0.6688741721854304,0.5,6811.0,6862.0,6862.0
1552,gbm,False,False,1.0,2168.0,2170.0,0.31543624161073824,0.4640151515151515,7111.0,7056.0,7132.0
1553,gbm,False,False,2.0,3739.0,8160.0,0.34,0.8363636363636363,6868.0,6772.0,5958.0
1554,gbm,False,False,1.0,2274.0,2590.0,0.5,0.673202614379085,6749.0,6749.0,6696.0
1555,gbm,False,False,2.0,2733.0,16652.0,0.7389371590220246,0.5,3322.0,5687.0,5687.0
1556,gbm,False,False,2.0,3194.0,12303.0,0.9299078469701201,0.9147371288477254,4156.0,7235.0,4190.0
1557,gbm,False,False,1.0,3068.0,8500.0,0.2543103448275862,1.0,6762.0,5280.0,5174.0
1558,gbm,False,False,1.0,2087.0,1987.0,0.42777777777777776,0.5,4055.0,4029.0,4029.0
1559,gbm,False,False,1.0,2486.0,8380.0,0.18469277757815308,0.1248527679623086,7442.0,5687.0,7598.0
1560,gbm,False,False,1.0,2261.0,6108.0,0.8890845070422535,1.0,5010.0,5452.0,5046.0
1561,gbm,False,False,1.0,2548.0,16203.0,1.0,0.917357328913095,6970.0,7062.0,3537.0
1562,gbm,False,False,1.0,2023.0,8765.0,1.0,0.9026717557251909,6764.0,7663.0,6819.0
1563,gbm,False,False,1.0,2191.0,9481.0,0.7574872169466764,0.8936392075078207,6560.0,7265.0,6510.0
1564,gbm,False,False,2.0,3182.0,15468.0,0.9,0.9117863268806665,3281.0,6617.0,3256.0
1565,gbm,False,False,1.0,2068.0,2530.0,0.35,0.35,6101.0,6053.0,6101.0
1566,gbm,False,False,3.0,4698.0,13640.0,0.11188811188811189,0.11188811188811189,6259.0,4816.0,6259.0
1567,gbm,False,False,1.0,2244.0,8389.0,0.8822197055492639,1.0,5898.0,6573.0,6470.0
1568,gbm,False,False,2.0,3855.0,10756.0,0.5,1.0,5490.0,5490.0,2411.0
1569,gbm,False,False,1.0,2279.0,10992.0,1.0,0.8508902077151336,4840.0,5926.0,4980.0
1570,gbm,False,False,2.0,4073.0,7386.0,0.23007518796992482,0.33121019108280253,6772.0,6413.0,6466.0
1571,gbm,False,False,4.0,6378.0,11705.0,0.6124197002141327,0.7291666666666666,7390.0,7600.0,7358.0
1572,gbm,False,False,1.0,2171.0,7223.0,0.04141041410414104,0.04141041410414104,6556.0,2082.0,6556.0
